ID,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Dribbling,Curve,FK Accuracy,Long Passing,Ball Control,Acceleration,Sprint Speed,Agility,Reactions,Balance,Shot Power,Jumping,Stamina,Strength,Long Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,Standing Tackle,Sliding Tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes
/player/236462/lassana-faye/170099/,55,28,46,57,31,58,34,26,53,56,64,65,57,57,64,58,55,59,61,27,52,58,51,33,24,36,53,64,62,14,6,7,14,6
/player/219732/georges-kevin-nkoudou/170099/,74,71,49,74,74,79,74,58,62,76,92,92,85,77,88,72,55,72,64,74,48,21,76,69,67,75,35,37,42,10,13,8,6,13
/player/202153/abel-tamata/170099/,58,32,62,63,34,64,40,41,59,63,60,68,68,64,58,55,80,70,71,48,66,65,40,49,55,64,65,68,70,9,6,7,10,8
/player/235788/alexis-mane/170099/,43,38,66,67,37,51,44,44,64,63,65,58,62,51,56,50,58,50,49,41,65,52,38,40,43,48,63,65,63,6,9,12,14,7
/player/198147/mark-van-der-maarel/170099/,56,34,55,53,47,59,42,40,61,65,74,72,70,67,75,58,74,69,64,42,74,74,54,60,33,63,72,72,72,9,8,10,7,8
/player/189505/pedro-rodriguez-ledesma/170099/,78,81,55,83,70,84,81,57,70,85,86,80,84,83,82,71,67,80,56,73,56,49,84,74,66,72,30,32,31,5,11,12,15,9
/player/236384/diego-barrios-perez/170099/,11,8,10,30,5,11,10,10,25,17,29,25,24,63,45,17,66,43,67,5,16,12,5,27,12,23,7,12,10,68,66,59,59,65
/player/197061/joel-matip/170099/,54,36,88,77,50,68,63,22,77,71,67,77,58,81,50,66,65,75,80,48,79,84,51,72,42,80,85,85,79,11,15,10,7,10
/player/199576/oriol-romeu-vidal/170099/,37,25,65,78,22,55,49,53,71,71,66,55,60,66,59,60,67,75,84,43,83,76,50,70,54,72,73,77,68,12,14,10,11,16
/player/146536/jesus-navas-gonzalez/170099/,77,60,47,76,75,82,80,46,72,80,89,88,87,77,87,75,62,79,34,70,50,33,74,73,56,70,27,20,26,10,10,15,7,13
/player/195668/joel-robles-blazquez/170099/,12,11,12,15,13,15,11,20,26,25,49,52,47,67,41,36,64,30,72,11,23,22,16,38,15,37,15,11,14,78,75,75,75,77
/player/162240/moussa-dembele/170099/,65,66,69,84,77,86,65,55,79,86,78,77,83,80,74,85,77,82,90,72,74,78,71,77,67,86,68,80,67,16,14,11,16,14
/player/219571/victor-camarasa-ferrando/170099/,59,66,57,79,59,72,57,66,74,80,65,61,67,69,69,76,72,75,76,69,72,70,68,76,56,69,58,73,68,14,9,11,11,8
/player/235152/ferdi-kadioglu/170099/,54,58,42,64,64,72,62,64,57,75,65,66,67,65,81,66,58,40,42,60,39,36,52,67,52,54,32,34,35,10,13,11,11,5
/player/231823/justin-hoogma/170099/,28,23,58,70,30,45,37,33,73,65,68,65,62,69,60,47,55,67,73,24,68,71,32,34,35,63,71,72,69,11,13,14,7,9
/player/227222/frederic-guilbert/170099/,72,40,72,70,32,65,54,42,61,68,71,72,61,66,74,63,73,77,74,45,59,73,59,56,44,59,74,77,73,8,14,16,13,7
/player/220579/younes-kaabouni/170099/,56,50,54,65,53,62,60,59,64,64,68,74,72,64,73,55,53,55,56,50,63,49,64,69,54,61,50,50,48,13,6,13,9,14
/player/146439/alvaro-negredo-sanchez/170099/,50,80,83,75,79,72,68,70,66,77,63,64,67,76,60,84,81,65,86,77,78,32,80,66,80,69,36,34,32,11,6,11,7,13
/player/201509/juan-carlos-perez-lopez/170099/,78,55,57,76,80,72,76,50,69,78,76,81,78,81,68,73,67,76,62,64,76,69,75,53,55,74,68,67,71,10,9,11,8,6
/player/195093/willian-jose-da-silva/170099/,54,81,76,75,75,76,63,71,46,79,64,68,59,80,51,82,56,66,86,78,65,40,81,63,80,73,29,37,35,15,14,16,15,8
/player/158144/salvador-sevilla-lopez/170099/,78,59,53,80,56,71,82,79,83,76,42,51,53,72,65,79,34,54,62,78,57,55,66,78,71,70,47,39,34,14,14,9,13,10
/player/192122/eneko-boveda-altube/170099/,80,48,71,72,51,65,66,38,66,76,75,76,69,65,66,57,69,80,64,51,80,76,58,51,59,71,76,76,80,8,8,12,13,12
/player/223608/javier-eraso-goni/170099/,64,74,54,80,59,68,53,59,76,71,63,66,52,84,59,70,73,86,68,67,82,67,81,68,53,80,49,64,57,10,15,9,9,14
/player/189575/iker-muniain-goni/170099/,74,73,43,73,63,81,78,69,65,80,86,79,87,81,94,61,73,51,47,72,66,45,80,71,61,76,33,55,34,10,5,5,13,12
/player/219809/tiemoue-bakayoko/170099/,54,39,72,79,36,75,49,37,76,76,71,72,66,76,62,72,78,79,81,51,81,78,60,75,45,74,76,80,78,11,15,11,14,10
/player/210787/mauro-dos-santos/170099/,52,37,69,69,32,39,53,43,56,66,61,66,64,68,61,52,79,72,80,33,81,73,37,36,46,53,76,79,78,8,14,6,13,12
/player/225123/daniel-ndi/170099/,59,60,48,70,69,67,55,42,65,77,72,73,80,66,71,69,80,62,72,59,68,59,73,59,49,59,49,71,59,9,12,13,8,6
/player/220132/joseba-zaldua-bengoetxea/170099/,74,25,66,71,23,55,53,41,55,63,75,74,64,68,72,48,68,69,60,40,78,76,49,34,32,53,70,72,75,7,15,14,11,11
/player/203216/hector-hernandez-ortega/170099/,73,42,60,66,44,72,57,59,56,72,80,78,81,65,81,57,68,71,62,41,76,68,57,47,35,52,66,70,72,13,9,15,8,9
/player/228687/kasper-dolberg/170099/,42,78,68,68,74,74,67,70,54,78,73,78,69,72,70,84,73,69,80,77,52,21,74,69,74,78,20,24,19,7,15,13,9,7
/player/189509/thiago-alcantara/170099/,72,69,58,90,90,90,83,77,87,91,77,68,90,84,85,75,75,74,59,82,57,74,83,85,75,81,49,64,62,6,11,7,9,13
/player/190483/douglas-costa-de-souza/170099/,77,71,58,78,73,87,79,78,71,84,96,88,91,79,90,87,61,76,62,84,55,43,78,80,77,73,41,58,44,13,15,9,12,5
/player/192638/marcos-alonso-mendoza/170099/,78,62,70,75,52,78,65,73,72,78,76,82,69,82,58,77,68,90,78,75,70,70,70,65,64,72,74,77,76,9,7,13,9,12
/player/232208/allan-rodrigues-de-souza/170099/,61,52,31,70,56,71,65,64,67,74,66,59,78,61,77,70,68,54,46,64,71,63,59,69,62,52,46,54,49,5,5,7,13,14
/player/234400/dorian-grange/170099/,13,4,11,30,6,7,12,11,24,17,31,21,22,35,44,25,60,24,53,9,34,7,3,28,13,27,5,8,11,54,52,54,59,56
/player/180359/luis-carlos-correia-pinto/170099/,80,49,66,77,45,77,67,59,68,77,73,68,72,76,77,59,51,73,57,53,82,77,66,64,51,60,73,78,79,8,8,13,8,12
/player/187084/mame-diouf/170099/,62,80,87,67,71,65,32,36,31,70,88,87,75,76,68,80,91,79,78,64,70,51,78,60,75,73,42,29,21,1,1,1,1,1
/player/200104/heung-min-son/170099/,75,81,65,77,73,83,79,70,62,78,86,86,79,80,77,83,65,79,60,86,60,29,80,75,71,72,17,19,23,11,13,13,6,10
/player/212692/marcos-paulo-mesquita-lopes/170099/,71,69,38,77,56,81,75,72,72,78,81,77,84,72,86,72,52,66,56,68,39,29,74,76,65,58,30,28,27,11,10,12,12,11
/player/178746/miguel-torres-gomez/170099/,70,22,65,69,30,57,56,58,59,74,59,60,56,73,62,56,69,75,75,47,75,79,44,56,36,67,78,81,80,10,13,8,13,10
/player/226637/ruben-duarte-sanchez/170099/,75,28,69,74,25,57,57,60,55,71,65,69,59,63,65,48,59,70,64,30,66,67,43,31,40,40,74,73,77,10,12,14,11,9
/player/235410/youssef-en-nesyri/170099/,48,72,66,59,65,71,37,47,40,70,74,81,61,69,45,67,71,37,58,64,33,31,67,44,59,59,16,31,27,13,9,14,9,13
/player/235538/dejan-trajkovski/170099/,66,33,52,61,27,65,55,41,56,63,68,58,65,60,68,33,65,82,55,32,66,54,52,41,41,40,61,70,68,7,6,13,13,11
/player/225009/borja-fernandez-fernandez/170099/,45,34,43,68,28,49,35,33,63,62,54,53,63,70,77,44,57,64,68,32,68,74,46,68,39,42,58,61,57,13,9,11,10,8
/player/104389/rune-almenning-jarstein/170099/,18,13,16,34,16,11,10,14,34,23,40,46,35,69,45,21,59,31,70,18,34,19,15,37,13,55,13,11,13,77,80,72,85,84
/player/235465/young-jae-seo/170099/,60,31,44,40,32,63,39,36,34,46,67,66,54,59,61,35,65,65,54,29,54,60,49,37,44,39,60,67,68,10,8,15,12,8
/player/199266/dong-won-ji/170099/,63,69,78,69,60,74,67,62,64,71,68,76,74,71,66,72,78,73,73,68,69,49,69,72,66,72,15,40,20,10,11,14,13,16
/player/189196/caiuby-fr-da-silva/170099/,69,71,77,72,60,75,68,49,64,74,78,87,75,73,65,76,91,79,78,67,73,49,69,73,61,61,17,24,22,13,7,15,7,15
/player/226755/alphousseyni-sane/170099/,57,26,55,39,33,28,39,28,34,42,72,74,53,54,60,40,56,53,56,26,52,56,32,30,45,44,58,65,64,7,11,14,10,6
/player/139068/luis-carlos-almeida-da-cunha/170099/,82,75,46,81,75,87,86,79,79,86,86,79,92,80,77,85,46,75,62,83,62,31,77,80,72,79,15,22,20,5,10,13,6,6
/player/191565/yuya-osako/170099/,42,64,70,76,73,79,71,53,49,79,75,75,79,77,76,74,78,64,64,66,77,31,74,77,70,75,28,34,32,14,9,6,6,16
/player/234898/sergey-chernik/170099/,10,5,10,13,8,11,14,13,16,15,22,17,32,56,35,17,73,25,67,9,21,6,4,23,11,24,7,12,12,70,70,67,70,76
/player/146296/andres-eduardo-fernandez-moreno/170099/,17,13,12,35,23,14,24,12,40,18,58,55,57,75,65,22,82,43,74,22,40,26,14,41,21,53,11,14,15,80,71,68,72,79
/player/216466/wendell-nascimento-borges/170099/,76,37,52,75,32,79,66,72,65,77,87,86,77,73,78,60,68,77,64,59,87,76,69,69,46,72,71,78,80,8,12,6,14,14
/player/224164/roger-riera-canadell/170099/,36,27,71,48,29,46,33,28,39,54,53,60,58,48,54,47,70,54,71,26,59,53,29,42,43,51,66,63,60,16,9,8,9,10
/player/235361/ilias-alhaft/170099/,57,55,33,55,58,68,70,40,40,64,77,73,80,49,82,60,66,64,60,68,55,28,57,60,43,62,22,23,21,10,9,8,10,6
/player/205869/jairo-samperio-bustara/170099/,72,68,49,75,60,80,71,60,67,75,87,86,84,75,86,69,73,68,50,68,54,29,74,71,68,68,29,31,28,10,11,16,10,12
/player/144622/raffael-caetano-de-araujo/170099/,73,81,63,84,75,87,80,73,77,83,77,72,84,84,83,77,71,76,63,78,66,53,82,83,72,79,29,42,31,12,10,5,13,14
/player/191566/joo-ho-park/170099/,71,31,57,74,42,72,71,59,73,74,75,72,78,74,78,67,73,73,65,52,59,74,53,67,62,74,77,77,76,8,11,13,13,13
/player/213000/sven-van-beek/170099/,42,23,71,67,29,41,30,36,74,55,68,72,50,64,49,64,72,70,82,30,72,70,18,24,54,67,78,77,76,8,9,8,9,9
/player/195313/mathieu-peybernes/170099/,39,19,70,63,63,44,28,25,59,60,51,61,44,70,48,36,70,75,76,34,70,78,40,37,38,56,78,77,69,13,9,11,8,7
/player/216643/leo-dubois/170099/,75,38,55,71,47,69,50,46,69,73,72,71,70,66,73,65,57,74,61,51,60,69,59,50,46,55,73,72,73,13,8,8,9,16
/player/220609/valentin-vada/170099/,74,68,55,78,64,74,73,74,74,77,70,66,79,76,77,66,58,76,70,60,62,69,72,75,58,69,65,62,57,8,13,15,16,6
/player/193152/iago-herrerin-buisan/170099/,14,23,14,16,15,19,15,12,29,12,45,34,54,68,55,22,62,42,80,16,37,23,16,40,25,15,15,16,12,76,86,66,73,71
/player/226215/sabin-merino-zuloaga/170099/,72,76,80,66,71,80,67,66,62,75,75,81,61,71,51,64,62,59,65,69,56,42,80,72,69,76,20,55,43,13,8,9,9,13
/player/202501/david-junca-rene/170099/,77,35,54,66,43,64,69,58,61,71,85,81,77,67,79,61,74,86,66,46,75,74,55,48,55,51,71,69,76,10,9,16,8,9
/player/187936/steven-nzonzi/170099/,59,64,79,82,55,72,73,42,78,82,56,62,43,82,31,79,75,86,90,66,87,85,70,77,57,85,75,83,78,7,16,16,16,13
/player/235663/guus-til/170099/,55,55,51,67,54,62,48,38,60,69,69,62,60,60,73,67,65,51,55,68,47,47,63,63,48,55,44,44,47,12,6,12,11,14
/player/158625/dante-bonfim-costa-santos/170099/,61,48,83,74,44,60,51,60,76,74,53,55,54,77,64,67,65,63,82,54,73,80,41,62,57,77,80,84,85,14,8,10,6,13
/player/171919/ronaldo-aparecido-rodrigues/170099/,45,57,93,73,60,60,52,76,70,68,67,73,53,82,42,92,42,62,83,82,73,84,53,59,60,84,82,86,85,14,10,14,8,14
/player/213134/levin-oztunali/170099/,72,67,54,69,61,82,70,61,68,80,79,88,75,74,68,73,66,75,74,63,57,54,74,66,58,69,44,48,42,10,16,13,15,9
/player/168542/david-josue-jimenez-silva/170099/,85,70,54,91,80,85,83,77,78,90,72,65,92,84,88,71,66,73,56,74,51,41,81,92,77,92,23,42,29,1,1,1,1,1
/player/138081/mickael-chretien/170099/,70,26,64,67,29,54,61,24,64,68,70,67,57,65,70,59,69,69,67,31,72,70,42,57,50,73,67,70,72,10,15,11,7,15
/player/188337/mubarak-wakaso/170099/,74,55,47,74,77,73,66,57,69,73,89,87,83,74,83,85,83,81,72,68,82,69,69,69,36,65,52,72,69,10,16,7,15,14
/player/210118/helder-filipe-oliveira-lopes/170099/,74,52,59,72,45,71,57,73,60,74,68,77,66,65,71,81,55,79,68,53,72,68,61,63,40,59,68,75,72,7,9,12,14,14
/player/219652/roberto-ibanez-castro/170099/,73,64,52,72,59,76,65,52,67,73,78,72,76,69,90,68,54,51,46,65,52,53,68,72,63,63,41,49,42,11,10,9,12,11
/player/172294/mikel-gonzalez-martinez/170099/,52,33,74,63,41,44,44,50,53,54,36,33,34,70,34,62,64,59,86,31,78,73,42,40,49,70,80,81,79,12,16,6,10,14
/player/230142/mikel-oyarzabal-ugarte/170099/,79,73,44,76,64,81,63,55,73,82,72,73,71,81,69,73,59,70,59,75,40,29,80,75,47,56,35,32,30,10,6,10,13,11
/player/204226/dario-lezcano/170099/,59,75,70,69,68,74,68,75,63,75,82,85,79,69,77,73,87,78,66,69,82,47,74,78,69,76,41,36,33,7,13,9,12,9
/player/193302/filip-kurto/170099/,12,13,11,26,12,14,11,12,24,25,59,61,52,65,43,18,51,42,67,13,38,20,13,24,15,53,12,11,11,68,60,55,64,67
/player/236661/florian-baak/170099/,32,29,61,52,24,41,30,24,44,45,48,52,54,45,51,57,72,49,76,21,64,50,26,42,35,49,56,57,54,15,13,7,8,8
/player/237494/ognjen-gnjatic/170099/,45,32,58,70,22,57,44,35,66,65,55,62,48,64,46,66,59,75,86,35,75,68,42,44,40,64,62,70,60,7,11,7,7,5
/player/185221/luiz-gustavo-dias/170099/,61,46,75,77,54,69,42,45,75,73,68,67,66,80,62,80,75,81,80,71,88,84,51,69,58,72,78,87,87,10,6,11,12,13
/player/225999/filip-lesniak/170099/,56,45,47,63,45,51,47,42,60,57,62,55,59,55,60,58,47,58,54,50,51,49,52,53,43,43,40,46,39,8,11,8,8,12
/player/169181/kenneth-vermeer/170099/,13,13,16,49,11,23,16,13,33,39,65,55,65,75,57,24,81,42,58,13,35,25,19,65,30,66,15,16,14,82,70,70,78,83
/player/168585/ron-vlaar/170099/,29,44,74,70,55,57,39,69,69,64,40,60,34,70,43,78,53,68,92,66,72,78,39,59,67,79,78,80,74,11,9,8,11,7
/player/201305/gabriel-armando-de-abreu/170099/,67,51,77,69,48,60,55,46,69,65,68,72,69,78,71,61,75,74,77,57,78,79,51,61,51,61,80,83,80,15,6,15,15,7
/player/170597/tim-krul/170099/,13,11,19,36,16,13,13,15,25,25,50,35,63,74,42,23,69,42,60,14,39,22,16,44,42,67,15,17,14,77,77,69,75,80
/player/192766/marc-muniesa-martinez/170099/,67,42,70,72,32,63,66,40,56,73,54,68,62,70,66,46,83,74,68,37,78,78,61,61,50,74,74,78,77,14,12,16,15,10
/player/189795/eder-macedo-lopes/170099/,69,77,72,71,75,76,67,41,63,73,77,77,76,75,61,79,74,79,82,75,83,47,78,70,73,77,34,45,38,14,9,6,15,12
/player/212405/alberto-martin-romo-garcia-adamez/170099/,52,52,57,78,40,62,49,50,74,73,57,58,61,62,65,58,71,78,67,39,68,73,52,62,58,54,58,74,65,9,7,11,13,9
/player/214924/jordan-mcghee/170099/,46,19,58,57,25,42,38,27,47,48,64,66,57,54,61,41,80,62,71,23,57,59,24,31,37,39,60,63,60,10,15,15,15,16
/player/171018/mario-suarez-mata/170099/,64,62,68,82,43,74,66,69,81,80,58,59,55,78,57,80,58,70,75,69,76,80,59,75,59,74,64,75,69,9,13,16,12,11
/player/225505/jhon-steven-mondragon/170099/,30,45,69,62,31,32,36,29,42,62,54,58,50,56,62,52,70,72,65,29,61,68,40,47,48,52,63,69,71,8,11,11,16,8
/player/231527/ismael-chester-diallo/170099/,54,33,50,41,34,60,41,34,35,41,66,62,50,54,72,29,55,57,47,27,52,59,50,37,45,43,46,66,60,5,13,12,11,7
/player/225653/gyrano-kerk/170099/,64,68,39,63,65,69,63,34,56,66,89,87,76,65,78,68,67,78,67,59,57,27,65,59,58,64,22,21,20,12,15,12,15,14
/player/206222/pedro-bigas-rigo/170099/,68,49,80,74,44,44,46,43,60,66,72,73,65,71,66,62,77,78,71,47,89,78,61,35,48,58,78,77,78,15,14,9,13,11
/player/229152/jeremy-helmer/170099/,55,52,32,65,48,62,62,58,58,65,68,63,73,48,78,40,55,42,44,45,40,35,50,65,42,65,44,42,45,6,7,14,10,5
/player/49486/bartholomew-ogbeche/170099/,48,73,57,48,63,61,66,61,64,64,62,66,61,63,70,75,76,57,76,54,76,39,73,46,68,60,24,23,19,9,7,15,9,10
/player/202151/konstantinos-stafylidis/170099/,76,46,51,73,66,71,72,69,76,74,77,79,74,74,79,87,62,69,68,78,80,61,41,41,46,66,75,78,77,11,7,15,10,14
/player/182152/ja-cheol-koo/170099/,72,74,66,75,75,80,76,72,71,78,75,73,77,73,79,80,77,74,64,78,55,57,74,72,74,72,51,60,47,11,14,10,15,9
/player/238341/alan-dzabana/170099/,43,65,42,58,59,67,53,47,46,64,81,80,83,52,84,58,45,49,47,57,34,12,55,55,65,54,16,13,18,11,9,9,11,7
/player/230156/louis-deschateaux/170099/,12,16,11,31,16,14,11,20,17,20,44,49,37,53,57,18,53,37,61,19,25,17,14,12,24,32,16,19,12,60,60,57,51,61
/player/194644/martin-montoya-torralbo/170099/,76,24,59,69,66,69,77,55,75,69,82,84,78,66,80,83,78,80,68,68,69,78,58,59,50,53,76,77,80,6,15,16,8,8
/player/204233/charly-musonda/170099/,71,66,39,73,52,83,64,52,70,80,89,87,92,72,83,69,44,62,46,62,32,21,66,67,54,42,21,20,22,6,6,7,8,9
/player/173228/guilherme-madalena-siqueira/170099/,80,56,68,68,45,75,82,68,80,75,69,75,69,75,58,80,75,67,69,59,80,76,57,58,82,59,70,74,80,7,9,8,9,13
/player/222737/malcom-filipe-silva-de-oliveira/170099/,73,73,57,76,63,81,72,78,66,79,86,80,92,75,84,73,58,74,62,75,51,15,76,77,66,68,16,15,17,8,14,15,7,9
/player/194519/juan-rafael-fuentes-hernandez/170099/,67,31,70,73,25,59,57,39,61,66,72,76,68,66,70,59,75,72,68,45,74,72,32,52,35,44,76,70,75,13,12,13,11,16
/player/231679/anthony-lamonge/170099/,19,7,14,24,10,10,14,11,27,16,18,31,31,39,47,30,51,25,54,8,42,10,5,34,18,41,8,9,6,55,63,59,58,64
/player/184781/denis-petric/170099/,11,12,11,18,16,14,10,12,13,21,47,46,34,69,41,25,57,30,57,14,19,13,12,25,22,40,12,13,12,71,66,59,71,72
/player/222159/quentin-ngakoutou/170099/,28,63,58,56,58,62,52,41,31,60,73,70,76,51,72,61,72,59,50,64,36,11,60,56,54,51,18,15,11,12,12,9,13,9
/player/223595/john-patrick-strauss/170099/,48,51,46,62,34,55,39,40,58,60,67,66,77,55,75,52,67,60,47,49,61,55,58,59,47,56,52,49,47,7,13,13,9,6
/player/228174/cameron-carter-vickers/170099/,33,17,61,59,26,44,27,30,46,56,62,72,56,61,60,36,74,65,80,16,58,61,27,41,38,56,67,69,66,13,6,8,16,10
/player/189574/ander-iturraspe-derteano/170099/,57,60,78,86,47,69,68,66,84,80,58,61,53,83,45,67,52,70,80,69,66,84,72,81,58,65,72,84,79,7,12,8,7,9
/player/205976/leonardo-carrilho-baptistao/170099/,69,80,79,76,74,80,70,59,55,82,79,81,78,81,67,73,70,69,72,71,38,28,85,69,65,60,17,24,19,8,14,9,6,9
/player/49369/fernando-jose-torres-sanz/170099/,68,77,76,78,81,82,80,63,51,81,76,78,74,73,54,83,75,63,76,73,62,20,82,76,74,69,17,22,18,14,13,8,9,10
/player/226456/pablo-fornals-malla/170099/,71,63,41,81,54,67,58,60,78,78,64,60,75,77,70,51,56,68,64,68,73,75,70,78,46,57,68,74,72,9,11,12,7,15
/player/224656/ola-aina/170099/,60,33,51,46,36,64,42,37,43,56,77,79,63,56,78,32,61,62,64,35,57,63,54,38,49,37,62,64,66,7,14,10,10,9
/player/215703/marlon-da-silva-barbosa/170099/,43,40,70,67,33,63,57,46,68,69,55,63,54,64,59,61,64,67,80,36,73,76,36,43,58,66,71,72,74,8,15,16,13,12
/player/199487/alejandro-galvez-jimena/170099/,39,29,73,74,41,54,47,58,71,64,50,53,51,72,55,53,61,72,84,36,87,74,47,50,44,69,74,77,76,8,12,11,6,9
/player/49488/etienne-didot/170099/,78,60,61,80,63,69,69,73,79,74,52,47,70,74,75,65,62,70,68,65,76,74,67,78,65,77,72,72,70,7,13,12,12,16
/player/205069/juan-bernat-velasco/170099/,82,57,53,80,59,84,76,51,72,83,84,75,85,78,86,63,73,77,57,62,71,75,74,70,53,70,78,81,79,8,9,12,11,16
/player/213378/igor-berezovskyi/170099/,19,19,14,33,16,16,15,13,25,22,25,29,31,64,33,27,69,35,67,19,22,12,12,11,33,22,14,14,12,68,63,59,62,65
/player/225121/carlos-castro-garcia/170099/,57,73,58,59,69,67,51,57,51,74,74,67,71,80,71,71,71,68,64,67,31,24,81,59,65,62,35,31,31,10,16,8,10,13
/player/178297/roberto-canella-suarez/170099/,75,44,52,68,48,59,70,58,66,67,72,73,69,80,69,59,74,63,71,49,80,77,49,55,57,66,73,59,59,12,10,16,8,16
/player/159581/oriol-riera-magem/170099/,45,74,77,64,67,66,59,57,57,70,67,70,63,79,68,76,70,67,68,68,73,41,76,65,63,71,17,31,21,12,12,8,11,10
/player/201400/rafael-alcantara/170099/,72,74,55,86,76,87,75,61,74,84,76,74,81,76,81,79,73,74,66,82,44,68,77,80,67,76,47,74,66,11,6,15,13,7
/player/199340/benjamin-gorka/170099/,36,24,76,48,24,29,29,63,40,44,34,34,31,58,33,73,50,32,92,60,72,65,34,42,39,64,70,67,62,13,9,12,14,6
/player/202515/jese-rodriguez-ruiz/170099/,73,76,42,77,55,83,74,66,65,84,90,83,87,71,76,76,74,69,62,72,29,33,76,70,68,66,16,23,12,13,7,6,13,15
/player/210617/samuel-castillejo-azuaga/170099/,82,69,43,79,58,83,75,72,75,81,87,87,84,79,79,69,64,61,45,59,48,52,81,80,59,65,22,43,25,13,16,15,8,14
/player/204612/ole-kristian-selnaes/170099/,62,56,61,75,60,72,69,67,75,74,70,72,71,72,66,66,53,84,70,64,71,70,64,80,51,75,63,71,66,12,13,8,12,10
/player/209620/abdul-rahman-baba/170099/,77,48,67,73,41,76,67,23,67,77,85,86,78,76,74,59,76,79,71,47,73,71,63,55,42,69,72,78,77,12,11,6,11,10
/player/236939/andersson-ordonez/170099/,22,29,68,53,24,43,26,20,45,50,68,69,67,62,70,44,84,59,76,24,68,61,28,30,30,57,69,71,70,6,9,11,8,5
/player/173818/adrian-lopez-alvarez/170099/,60,74,68,73,74,82,76,57,55,84,77,75,77,75,64,74,74,66,68,69,58,32,78,71,67,59,21,19,16,13,14,12,6,15
/player/210950/pablo-de-blasis/170099/,68,71,71,74,60,83,77,62,66,80,87,76,93,76,95,75,92,77,47,73,72,28,72,71,70,74,37,39,37,13,11,8,8,8
/player/210007/andre-ramalho-silva/170099/,46,51,75,74,42,62,58,61,72,68,55,55,67,71,65,75,85,69,76,70,63,78,59,66,42,70,69,72,73,7,12,14,13,15
/player/213648/pierre-emile-hojbjerg/170099/,66,52,60,76,60,75,69,70,74,77,68,68,73,75,75,76,64,78,75,73,78,74,62,74,51,69,65,72,64,9,7,12,11,11
/player/215639/robert-kenedy-nunes-do-nascimento/170099/,63,64,66,68,55,78,60,54,65,77,86,79,85,66,62,75,69,75,70,66,34,52,68,66,67,64,43,48,44,11,15,11,15,12
/player/232544/ryan-blair/170099/,53,52,52,64,55,61,54,50,60,65,64,60,59,56,59,66,57,53,62,45,40,30,55,55,64,61,42,52,55,7,15,7,11,8
/player/178085/esteban-granero-molina/170099/,78,66,59,83,58,72,80,76,82,78,60,55,69,74,67,78,57,53,68,73,73,69,61,78,73,70,51,68,53,11,14,7,12,14
/player/229645/enis-bunjaki/170099/,34,60,59,53,44,59,43,38,37,52,67,67,69,53,70,60,64,53,73,57,48,20,51,50,58,49,22,28,15,11,6,7,15,6
/player/212476/alvaro-medran-just/170099/,68,58,47,81,57,71,70,76,80,77,59,59,69,71,71,81,59,61,58,80,49,65,66,77,80,58,65,66,59,13,14,13,12,10
/player/146460/javier-fuego-martinez/170099/,59,54,60,78,53,62,70,62,72,74,61,56,64,82,60,72,70,82,77,64,87,83,58,69,60,86,71,82,80,7,13,14,10,14
/player/235970/mario-gonzalez-gutierrez/170099/,62,62,49,61,48,66,42,38,41,64,72,75,68,59,68,52,62,58,53,56,39,16,60,57,39,48,11,15,18,5,15,15,6,13
/player/208618/lucas-vazquez-iglesias/170099/,85,75,52,80,54,82,82,75,75,83,85,80,82,85,78,77,67,89,57,78,65,44,81,82,56,70,21,49,35,9,16,9,9,7
/player/228635/borja-mayoral-moya/170099/,58,78,63,66,67,68,34,57,43,71,74,75,73,75,66,71,68,54,62,58,27,12,77,56,69,56,12,13,20,12,9,8,15,7
/player/165174/eugen-polanski/170099/,67,63,67,74,71,65,74,71,71,74,63,55,64,79,64,79,78,78,78,81,88,80,68,69,79,77,74,78,77,8,12,6,12,8
/player/237459/ogo-obi/170099/,43,59,55,48,46,53,46,39,39,58,79,81,56,59,57,58,55,56,49,57,36,13,53,57,55,55,23,18,22,7,14,9,10,8
/player/189936/robbin-ruiter/170099/,16,12,12,36,24,17,14,13,34,18,55,55,38,70,34,44,55,37,69,16,35,22,17,39,24,44,12,16,16,72,71,70,76,72
/player/236920/justin-kluivert/170099/,69,58,52,69,67,80,68,58,44,77,85,81,84,57,82,64,62,59,46,55,62,37,57,66,66,74,33,32,27,5,6,14,7,12
/player/209890/yroundu-musavu-king/170099/,47,28,65,59,34,51,33,31,57,60,55,55,33,61,58,68,78,64,78,25,67,73,18,29,36,41,72,72,65,14,7,9,14,12
/player/225341/david-garcia-zubiria/170099/,53,35,76,73,37,61,33,38,66,75,58,66,51,70,64,43,78,75,71,25,80,77,58,52,43,55,70,75,73,11,16,7,7,8
/player/219682/bryan-constant/170099/,36,63,51,50,56,59,48,41,36,58,67,79,65,57,66,67,75,52,69,55,33,18,53,48,65,54,19,23,21,12,13,14,7,11
/player/188930/laureano-sanabria-ruiz/170099/,71,44,55,67,54,63,61,39,63,71,75,74,74,74,89,68,70,72,57,26,68,78,44,56,48,62,70,71,75,9,6,15,8,11
/player/225161/jesus-vallejo-lazaro/170099/,42,35,74,76,40,58,39,35,73,69,69,77,69,75,69,49,77,69,69,32,72,79,35,43,45,77,78,78,79,10,13,15,13,6
